Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,Line Voltage,Average Current,Power Factor,Average Power
EM Lab 1-Wing,"Aug 30 2025, 22:00:00",50.02,4.52,45.20,121.03,1210.30,0.09,1881720.00,239.02,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 21:00:00",50.04,4.52,45.20,121.03,1210.30,0.09,1881720.00,238.65,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 20:00:00",50.04,4.52,45.20,121.03,1210.30,0.09,1881720.00,240.36,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 19:00:00",50.05,4.52,45.20,121.03,1210.30,0.09,1881720.00,242.54,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 18:00:00",49.97,4.52,45.20,121.03,1210.30,0.09,1881720.00,241.49,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 17:00:00",49.88,4.52,45.20,121.03,1210.30,0.09,1881720.00,236.91,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 16:00:00",50.06,4.52,45.20,121.03,1210.30,0.09,1881720.00,234.21,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 15:00:00",50.09,4.52,45.20,121.03,1210.30,0.09,1881720.00,235.67,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 14:00:00",50.09,4.52,45.20,121.03,1210.30,0.09,1881720.00,232.61,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 13:00:00",50.24,4.52,45.20,121.03,1210.30,0.09,1881720.00,234.04,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 12:00:00",49.99,4.52,45.20,121.03,1210.30,0.09,1881720.00,232.38,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 11:00:00",49.99,3.08,30.80,119.59,1195.90,0.09,1880280.00,229.96,9.94,-1.00,2.27
EM Lab 1-Wing,"Aug 30 2025, 10:00:00",50.02,0.80,8.00,117.31,1173.10,0.09,1878000.00,229.80,9.94,-1.00,2.27
EM Lab 1-Wing,"Aug 30 2025, 09:00:00",50.01,244.71,2447.10,594.94,5949.40,0.45,1877200.00,231.10,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 08:00:00",50.03,244.71,2447.10,594.94,5949.40,0.45,1877200.00,239.05,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 06:00:00",50.07,244.71,2447.10,594.94,5949.40,0.45,1877200.00,240.43,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 05:00:00",50.09,244.71,2447.10,594.94,5949.40,0.45,1877200.00,242.35,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 04:00:00",49.99,244.71,2447.10,594.94,5949.40,0.45,1877200.00,244.93,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 03:00:00",49.97,244.71,2447.10,594.94,5949.40,0.45,1877200.00,243.45,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 02:00:00",50.00,244.71,2447.10,594.94,5949.40,0.45,1877200.00,245.69,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 01:00:00",50.02,244.71,2447.10,594.94,5949.40,0.45,1877200.00,244.95,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 30 2025, 00:00:00",50.03,244.71,2447.10,594.94,5949.40,0.45,1877200.00,241.57,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 23:00:00",50.02,3.41,34.10,116.51,1165.10,0.09,1877200.00,241.83,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 22:00:00",50.05,3.41,34.10,116.51,1165.10,0.09,1877200.00,239.16,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 21:00:00",50.06,3.41,34.10,116.51,1165.10,0.09,1877200.00,237.26,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 20:00:00",50.09,3.41,34.10,116.51,1165.10,0.09,1877200.00,241.60,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 18:00:00",50.08,3.41,34.10,116.51,1165.10,0.09,1877200.00,241.35,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 17:00:00",50.07,3.41,34.10,116.51,1165.10,0.09,1877200.00,241.23,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 16:00:00",50.09,3.41,34.10,116.51,1165.10,0.09,1877200.00,239.22,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 15:00:00",49.77,3.41,34.10,116.51,1165.10,0.09,1877200.00,236.09,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 14:00:00",50.03,3.41,34.10,116.51,1165.10,0.09,1877200.00,232.33,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 13:00:00",50.27,3.41,34.10,116.51,1165.10,0.09,1877200.00,233.79,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 12:00:00",50.17,3.41,34.10,116.51,1165.10,0.09,1877200.00,233.27,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 11:00:00",49.99,3.40,34.00,116.50,1165.00,0.09,1877190.00,234.18,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 10:00:00",50.12,2.54,25.40,115.64,1156.40,0.09,1876330.00,228.02,10.86,-1.00,2.46
EM Lab 1-Wing,"Aug 29 2025, 09:00:00",50.02,0.17,1.70,113.27,1132.70,0.08,1873960.00,225.10,11.47,-1.00,2.57
EM Lab 1-Wing,"Aug 29 2025, 08:00:00",50.08,241.30,2413.00,588.12,5881.20,0.44,1873790.00,239.61,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 07:00:00",50.00,241.30,2413.00,588.12,5881.20,0.44,1873790.00,241.85,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 06:00:00",50.05,241.30,2413.00,588.12,5881.20,0.44,1873790.00,237.66,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 05:00:00",49.99,241.30,2413.00,588.12,5881.20,0.44,1873790.00,241.74,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 04:00:00",50.01,241.30,2413.00,588.12,5881.20,0.44,1873790.00,240.28,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 03:00:00",50.04,241.30,2413.00,588.12,5881.20,0.44,1873790.00,242.18,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 02:00:00",49.99,241.30,2413.00,588.12,5881.20,0.44,1873790.00,240.52,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 01:00:00",50.02,241.30,2413.00,588.12,5881.20,0.44,1873790.00,241.50,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 29 2025, 00:00:00",49.94,241.30,2413.00,588.12,5881.20,0.44,1873790.00,241.84,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 23:00:00",50.02,5.28,52.80,113.10,1131.00,0.08,1873790.00,240.84,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 22:00:00",50.07,5.28,52.80,113.10,1131.00,0.08,1873790.00,240.47,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 21:00:00",50.05,5.28,52.80,113.10,1131.00,0.08,1873790.00,242.39,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 19:00:00",49.93,5.28,52.80,113.10,1131.00,0.08,1873790.00,240.65,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 18:00:00",50.06,5.28,52.80,113.10,1131.00,0.08,1873790.00,239.89,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 17:00:00",50.06,5.28,52.80,113.10,1131.00,0.08,1873790.00,241.36,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 16:00:00",50.04,5.28,52.80,113.10,1131.00,0.08,1873790.00,237.69,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 15:00:00",50.04,5.20,52.00,113.02,1130.20,0.08,1873710.00,227.30,9.99,-1.00,2.26
EM Lab 1-Wing,"Aug 28 2025, 14:00:00",49.99,3.01,30.10,110.83,1108.30,0.08,1871520.00,232.08,9.88,-1.00,2.28
EM Lab 1-Wing,"Aug 28 2025, 13:00:00",50.33,0.84,8.40,108.66,1086.60,0.08,1869350.00,232.62,9.91,-1.00,2.29
EM Lab 1-Wing,"Aug 28 2025, 12:00:00",49.95,236.02,2360.20,577.56,5775.60,0.43,1868510.00,232.22,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 11:00:00",50.03,236.02,2360.20,577.56,5775.60,0.43,1868510.00,231.38,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 10:00:00",50.03,236.02,2360.20,577.56,5775.60,0.43,1868510.00,227.78,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 09:00:00",50.05,236.02,2360.20,577.56,5775.60,0.43,1868510.00,232.94,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 08:00:00",50.03,236.02,2360.20,577.56,5775.60,0.43,1868510.00,234.30,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 07:00:00",50.00,236.02,2360.20,577.56,5775.60,0.43,1868510.00,239.43,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 06:00:00",50.05,236.02,2360.20,577.56,5775.60,0.43,1868510.00,239.43,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 05:00:00",50.08,236.02,2360.20,577.56,5775.60,0.43,1868510.00,242.47,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 04:00:00",50.06,236.02,2360.20,577.56,5775.60,0.43,1868510.00,244.88,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 03:00:00",50.07,236.02,2360.20,577.56,5775.60,0.43,1868510.00,242.79,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 02:00:00",50.01,236.02,2360.20,577.56,5775.60,0.43,1868510.00,242.91,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 01:00:00",49.96,236.02,2360.20,577.56,5775.60,0.43,1868510.00,244.04,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 28 2025, 00:00:00",49.96,236.02,2360.20,577.56,5775.60,0.43,1868510.00,243.96,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 23:00:00",49.97,236.02,2360.20,341.54,3415.40,0.26,1868510.00,241.09,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 22:00:00",49.99,236.02,2360.20,341.54,3415.40,0.26,1868510.00,238.61,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 21:00:00",50.01,236.02,2360.20,341.54,3415.40,0.26,1868510.00,238.37,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 20:00:00",50.04,236.02,2360.20,341.54,3415.40,0.26,1868510.00,236.76,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 19:00:00",49.96,236.02,2360.20,341.54,3415.40,0.26,1868510.00,237.53,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 18:00:00",50.09,236.02,2360.20,341.54,3415.40,0.26,1868510.00,242.31,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 17:00:00",50.09,236.02,2360.20,341.54,3415.40,0.26,1868510.00,243.71,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 16:00:00",50.02,236.02,2360.20,341.54,3415.40,0.26,1868510.00,239.56,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 15:00:00",49.77,236.02,2360.20,341.54,3415.40,0.26,1868510.00,240.55,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 14:00:00",50.01,236.02,2360.20,341.54,3415.40,0.26,1868510.00,241.58,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 13:00:00",50.07,236.02,2360.20,341.54,3415.40,0.26,1868510.00,244.21,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 12:00:00",50.04,236.02,2360.20,341.54,3415.40,0.26,1868510.00,242.96,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 11:00:00",50.00,236.02,2360.20,341.54,3415.40,0.26,1868510.00,241.72,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 10:00:00",50.15,236.02,2360.20,341.54,3415.40,0.26,1868510.00,241.07,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 08:00:00",49.96,236.02,2360.20,341.54,3415.40,0.26,1868510.00,238.29,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 07:00:00",50.05,236.02,2360.20,341.54,3415.40,0.26,1868510.00,238.30,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 06:00:00",50.07,236.02,2360.20,341.54,3415.40,0.26,1868510.00,242.49,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 05:00:00",50.03,236.02,2360.20,341.54,3415.40,0.26,1868510.00,243.62,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 04:00:00",49.97,236.02,2360.20,341.54,3415.40,0.26,1868510.00,242.21,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 03:00:00",50.02,236.02,2360.20,341.54,3415.40,0.26,1868510.00,241.97,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 02:00:00",49.95,236.02,2360.20,341.54,3415.40,0.26,1868510.00,243.15,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 01:00:00",49.95,236.02,2360.20,341.54,3415.40,0.26,1868510.00,242.63,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 27 2025, 00:00:00",50.01,236.02,2360.20,341.54,3415.40,0.26,1868510.00,241.78,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 23:00:00",49.90,6.43,64.30,107.82,1078.20,0.08,1868510.00,244.06,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 22:00:00",50.05,6.41,64.10,107.80,1078.00,0.08,1868490.00,240.64,0.12,-0.99,0.03
EM Lab 1-Wing,"Aug 26 2025, 21:00:00",50.03,6.39,63.90,107.78,1077.80,0.08,1868470.00,237.70,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 20:00:00",50.11,6.39,63.90,107.78,1077.80,0.08,1868470.00,241.99,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 19:00:00",50.05,6.39,63.90,107.78,1077.80,0.08,1868470.00,238.47,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 18:00:00",50.00,6.39,63.90,107.78,1077.80,0.08,1868470.00,243.12,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 17:00:00",50.11,6.39,63.90,107.78,1077.80,0.08,1868470.00,241.45,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 16:00:00",49.94,6.39,63.90,107.78,1077.80,0.08,1868470.00,239.89,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 15:00:00",50.04,5.48,54.80,106.87,1068.70,0.08,1867560.00,233.86,9.89,-1.00,2.30
EM Lab 1-Wing,"Aug 26 2025, 14:00:00",50.15,3.23,32.30,104.62,1046.20,0.08,1865310.00,230.44,9.97,-1.00,2.28
EM Lab 1-Wing,"Aug 26 2025, 13:00:00",50.17,1.03,10.30,102.42,1024.20,0.08,1863110.00,234.42,9.89,-1.00,2.30
EM Lab 1-Wing,"Aug 26 2025, 12:00:00",50.05,229.59,2295.90,1028,10280.00,0.77,1862080.00,238.27,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 11:00:00",49.97,229.59,2295.90,1028,10280.00,0.77,1862080.00,234.74,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 10:00:00",50.01,229.59,2295.90,1028,10280.00,0.77,1862080.00,235.11,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 09:00:00",50.00,229.59,2295.90,1028,10280.00,0.77,1862080.00,237.90,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 08:00:00",50.00,229.59,2295.90,1028,10280.00,0.77,1862080.00,238.01,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 07:00:00",50.02,229.59,2295.90,1028,10280.00,0.77,1862080.00,241.35,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 06:00:00",50.06,229.59,2295.90,1028,10280.00,0.77,1862080.00,238.52,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 05:00:00",49.94,229.59,2295.90,1028,10280.00,0.77,1862080.00,243.48,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 04:00:00",50.01,229.59,2295.90,1028,10280.00,0.77,1862080.00,241.72,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 03:00:00",49.96,229.59,2295.90,1028,10280.00,0.77,1862080.00,242.72,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 02:00:00",49.98,229.59,2295.90,1028,10280.00,0.77,1862080.00,242.59,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 01:00:00",50.04,229.59,2295.90,1028,10280.00,0.77,1862080.00,244.86,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 26 2025, 00:00:00",50.05,6.89,68.90,101.39,1013.90,0.08,1862080.00,243.12,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 23:00:00",49.97,6.89,68.90,101.39,1013.90,0.08,1862080.00,241.64,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 22:00:00",50.04,6.87,68.70,101.37,1013.70,0.08,1862060.00,236.89,0.12,-0.99,0.03
EM Lab 1-Wing,"Aug 25 2025, 21:00:00",49.98,6.84,68.40,101.34,1013.40,0.08,1862030.00,238.98,0.12,-0.99,0.03
EM Lab 1-Wing,"Aug 25 2025, 20:00:00",50.06,6.81,68.10,101.31,1013.10,0.08,1862000.00,242.54,0.12,-0.98,0.03
EM Lab 1-Wing,"Aug 25 2025, 19:00:00",50.06,6.78,67.80,101.28,1012.80,0.08,1861970.00,244.32,0.12,-0.99,0.03
EM Lab 1-Wing,"Aug 25 2025, 18:00:00",50.08,6.76,67.60,101.26,1012.60,0.08,1861950.00,243.58,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 17:00:00",50.00,6.76,67.60,101.26,1012.60,0.08,1861950.00,242.38,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 16:00:00",49.96,6.76,67.60,101.26,1012.60,0.08,1861950.00,235.50,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 15:00:00",50.29,5.44,54.40,99.94,999.40,0.07,1860630.00,227.78,10.17,-1.00,2.30
EM Lab 1-Wing,"Aug 25 2025, 14:00:00",50.12,3.17,31.70,97.67,976.70,0.07,1858360.00,233.96,10.03,-1.00,2.33
EM Lab 1-Wing,"Aug 25 2025, 13:00:00",50.09,0.88,8.80,95.38,953.80,0.07,1856070.00,230.06,9.96,-1.00,2.27
EM Lab 1-Wing,"Aug 25 2025, 12:00:00",50.13,222.70,2227.00,798.04,7980.40,0.60,1855190.00,236.15,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 11:00:00",50.05,222.70,2227.00,798.04,7980.40,0.60,1855190.00,234.60,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 10:00:00",50.01,222.70,2227.00,798.04,7980.40,0.60,1855190.00,232.43,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 09:00:00",50.01,222.70,2227.00,798.04,7980.40,0.60,1855190.00,235.34,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 08:00:00",50.13,222.70,2227.00,798.04,7980.40,0.60,1855190.00,234.12,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 07:00:00",50.02,222.70,2227.00,798.04,7980.40,0.60,1855190.00,238.70,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 06:00:00",50.07,222.70,2227.00,798.04,7980.40,0.60,1855190.00,239.35,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 05:00:00",50.07,222.70,2227.00,798.04,7980.40,0.60,1855190.00,243.50,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 04:00:00",49.98,222.70,2227.00,798.04,7980.40,0.60,1855190.00,242.70,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 03:00:00",49.98,222.70,2227.00,798.04,7980.40,0.60,1855190.00,244.93,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 02:00:00",49.96,222.70,2227.00,798.04,7980.40,0.60,1855190.00,243.78,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 01:00:00",50.07,222.70,2227.00,798.04,7980.40,0.60,1855190.00,243.42,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 25 2025, 00:00:00",50.02,222.70,2227.00,798.04,7980.40,0.60,1855190.00,243.55,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 23:00:00",50.04,222.70,2227.00,575.34,5753.40,0.43,1855190.00,240.32,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 22:00:00",50.06,222.70,2227.00,575.34,5753.40,0.43,1855190.00,238.44,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 20:00:00",50.03,222.70,2227.00,575.34,5753.40,0.43,1855190.00,238.56,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 19:00:00",50.07,222.70,2227.00,575.34,5753.40,0.43,1855190.00,238.78,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 18:00:00",49.94,222.70,2227.00,575.34,5753.40,0.43,1855190.00,241.40,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 17:00:00",50.06,222.70,2227.00,575.34,5753.40,0.43,1855190.00,241.05,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 16:00:00",50.07,222.70,2227.00,575.34,5753.40,0.43,1855190.00,241.71,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 15:00:00",50.03,222.70,2227.00,575.34,5753.40,0.43,1855190.00,239.38,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 14:00:00",50.16,222.70,2227.00,575.34,5753.40,0.43,1855190.00,241.43,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 13:00:00",50.21,222.70,2227.00,575.34,5753.40,0.43,1855190.00,242.41,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 12:00:00",50.13,222.70,2227.00,575.34,5753.40,0.43,1855190.00,237.95,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 11:00:00",50.06,222.70,2227.00,575.34,5753.40,0.43,1855190.00,238.05,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 10:00:00",49.94,222.70,2227.00,575.34,5753.40,0.43,1855190.00,238.57,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 09:00:00",50.02,222.70,2227.00,575.34,5753.40,0.43,1855190.00,237.60,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 08:00:00",49.99,222.70,2227.00,575.34,5753.40,0.43,1855190.00,236.97,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 07:00:00",49.98,222.70,2227.00,575.34,5753.40,0.43,1855190.00,237.84,0.00,1.00,0.00
EM Lab 1-Wing,"Aug 24 2025, 06:00:00",50.06,222.70,2227.00,575.34,5753.40,0.43,1855190.00,240.36,0.00,1.00,0.00
