Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,Line Voltage,Average Current,Power Factor,Average Power
III Year A Wing,"Aug 25 2025, 12:00:00",50.13,6.20,62.00,231.07,2310.70,0.17,5482220.00,242.29,2.83,0.95,0.65
III Year A Wing,"Aug 25 2025, 11:00:00",50.04,5.53,55.30,230.40,2304.00,0.17,5481550.00,241.71,3.28,0.97,0.77
III Year A Wing,"Aug 25 2025, 10:00:00",50.02,4.82,48.20,229.69,2296.90,0.17,5480840.00,242.46,2.83,0.95,0.65
III Year A Wing,"Aug 25 2025, 09:00:00",50.03,4.16,41.60,229.03,2290.30,0.17,5480180.00,242.58,2.84,0.95,0.65
III Year A Wing,"Aug 25 2025, 08:00:00",50.14,3.70,37.00,228.57,2285.70,0.17,5479720.00,241.26,1.84,0.92,0.40
III Year A Wing,"Aug 25 2025, 07:00:00",50.01,3.60,36.00,228.47,2284.70,0.17,5479620.00,241.89,0.30,0.74,0.05
III Year A Wing,"Aug 25 2025, 06:00:00",50.07,3.55,35.50,228.42,2284.20,0.17,5479570.00,239.61,0.98,0.99,0.23
III Year A Wing,"Aug 25 2025, 05:00:00",50.05,3.31,33.10,228.18,2281.80,0.17,5479330.00,243.69,0.97,0.99,0.23
III Year A Wing,"Aug 25 2025, 04:00:00",49.98,3.08,30.80,227.95,2279.50,0.17,5479100.00,245.03,0.97,0.99,0.24
III Year A Wing,"Aug 25 2025, 03:00:00",50.01,2.84,28.40,227.71,2277.10,0.17,5478860.00,245.07,0.98,0.99,0.24
III Year A Wing,"Aug 25 2025, 02:00:00",49.97,2.61,26.10,227.48,2274.80,0.17,5478630.00,243.86,0.98,0.99,0.23
III Year A Wing,"Aug 25 2025, 01:00:00",50.05,2.37,23.70,227.24,2272.40,0.17,5478390.00,245.25,0.97,0.99,0.24
III Year A Wing,"Aug 25 2025, 00:00:00",50.02,2.14,21.40,227.01,2270.10,0.17,5478160.00,243.87,0.97,0.99,0.23
III Year A Wing,"Aug 24 2025, 23:00:00",50.05,14.40,144.00,226.77,2267.70,0.17,5477920.00,242.21,0.97,0.99,0.23
III Year A Wing,"Aug 24 2025, 22:00:00",50.06,14.17,141.70,226.54,2265.40,0.17,5477690.00,240.95,0.98,0.99,0.23
III Year A Wing,"Aug 24 2025, 21:00:00",50.01,13.94,139.40,226.31,2263.10,0.17,5477460.00,242.09,0.97,0.99,0.23
III Year A Wing,"Aug 24 2025, 20:00:00",50.02,13.71,137.10,226.08,2260.80,0.17,5477230.00,240.19,0.98,0.99,0.23
III Year A Wing,"Aug 24 2025, 19:00:00",50.07,13.47,134.70,225.84,2258.40,0.17,5476990.00,240.73,1.00,0.99,0.24
III Year A Wing,"Aug 24 2025, 18:00:00",49.99,13.41,134.10,225.78,2257.80,0.17,5476930.00,243.72,0.30,0.74,0.05
III Year A Wing,"Aug 24 2025, 17:00:00",50.05,13.35,133.50,225.72,2257.20,0.17,5476870.00,242.81,0.29,0.75,0.05
III Year A Wing,"Aug 24 2025, 16:00:00",50.03,13.30,133.00,225.67,2256.70,0.17,5476820.00,243.40,0.29,0.75,0.05
III Year A Wing,"Aug 24 2025, 15:00:00",50.06,13.25,132.50,225.62,2256.20,0.17,5476770.00,242.94,0.29,0.74,0.05
III Year A Wing,"Aug 24 2025, 14:00:00",50.14,13.19,131.90,225.56,2255.60,0.17,5476710.00,245.08,0.30,0.75,0.05
III Year A Wing,"Aug 24 2025, 13:00:00",50.19,13.14,131.40,225.51,2255.10,0.17,5476660.00,244.33,0.29,0.74,0.05
III Year A Wing,"Aug 24 2025, 12:00:00",50.14,13.08,130.80,225.45,2254.50,0.17,5476600.00,241.98,0.29,0.75,0.05
III Year A Wing,"Aug 24 2025, 11:00:00",50.05,13.03,130.30,225.40,2254.00,0.17,5476550.00,242.63,0.29,0.75,0.05
III Year A Wing,"Aug 24 2025, 10:00:00",49.93,12.98,129.80,225.35,2253.50,0.17,5476500.00,242.28,0.29,0.75,0.05
III Year A Wing,"Aug 24 2025, 09:00:00",50.03,12.93,129.30,225.30,2253.00,0.17,5476450.00,240.64,0.28,0.75,0.05
III Year A Wing,"Aug 24 2025, 08:00:00",49.98,12.87,128.70,225.24,2252.40,0.17,5476390.00,239.71,0.28,0.75,0.05
III Year A Wing,"Aug 24 2025, 07:00:00",49.98,12.82,128.20,225.19,2251.90,0.17,5476340.00,239.32,0.29,0.74,0.05
III Year A Wing,"Aug 24 2025, 06:00:00",50.07,12.77,127.70,225.14,2251.40,0.17,5476290.00,242.23,0.29,0.74,0.05
III Year A Wing,"Aug 24 2025, 05:00:00",50.01,12.72,127.20,225.09,2250.90,0.17,5476240.00,243.98,0.30,0.74,0.05
III Year A Wing,"Aug 24 2025, 04:00:00",50.01,12.66,126.60,225.03,2250.30,0.17,5476180.00,243.96,0.30,0.74,0.05
III Year A Wing,"Aug 24 2025, 03:00:00",49.97,12.61,126.10,224.98,2249.80,0.17,5476130.00,243.49,0.30,0.74,0.05
III Year A Wing,"Aug 24 2025, 02:00:00",50.06,12.56,125.60,224.93,2249.30,0.17,5476080.00,245.72,0.30,0.74,0.05
III Year A Wing,"Aug 24 2025, 01:00:00",50.01,12.50,125.00,224.87,2248.70,0.17,5476020.00,246.09,0.31,0.73,0.05
III Year A Wing,"Aug 24 2025, 00:00:00",49.92,12.45,124.50,224.82,2248.20,0.17,5475970.00,245.34,0.30,0.74,0.05
III Year A Wing,"Aug 23 2025, 23:00:00",49.96,23.91,239.10,224.76,2247.60,0.17,5475910.00,245.02,0.30,0.74,0.06
III Year A Wing,"Aug 23 2025, 22:00:00",50.04,23.86,238.60,224.71,2247.10,0.17,5475860.00,243.86,0.30,0.74,0.05
III Year A Wing,"Aug 23 2025, 21:00:00",50.00,23.80,238.00,224.65,2246.50,0.17,5475800.00,243.19,0.30,0.74,0.05
III Year A Wing,"Aug 23 2025, 20:00:00",50.12,23.75,237.50,224.60,2246.00,0.17,5475750.00,243.56,0.30,0.75,0.05
III Year A Wing,"Aug 23 2025, 19:00:00",50.02,23.70,237.00,224.55,2245.50,0.17,5475700.00,242.95,0.30,0.74,0.05
III Year A Wing,"Aug 23 2025, 18:00:00",50.09,23.64,236.40,224.49,2244.90,0.17,5475640.00,244.66,0.30,0.74,0.05
III Year A Wing,"Aug 23 2025, 17:00:00",50.07,23.49,234.90,224.34,2243.40,0.17,5475490.00,242.26,0.85,0.83,0.17
III Year A Wing,"Aug 23 2025, 16:00:00",50.00,23.22,232.20,224.07,2240.70,0.17,5475220.00,243.57,1.62,0.93,0.36
III Year A Wing,"Aug 23 2025, 15:00:00",50.14,22.60,226.00,223.45,2234.50,0.17,5474600.00,242.27,3.75,0.98,0.89
III Year A Wing,"Aug 23 2025, 14:00:00",50.07,21.68,216.80,222.53,2225.30,0.17,5473680.00,241.51,4.28,0.99,1.02
III Year A Wing,"Aug 23 2025, 13:00:00",50.29,20.66,206.60,221.51,2215.10,0.17,5472660.00,244.14,2.88,0.98,0.69
III Year A Wing,"Aug 23 2025, 12:00:00",50.13,19.88,198.80,220.73,2207.30,0.17,5471880.00,239.35,4.28,0.98,1.01
III Year A Wing,"Aug 23 2025, 11:00:00",50.26,18.81,188.10,219.66,2196.60,0.16,5470810.00,237.93,4.59,0.99,1.08
III Year A Wing,"Aug 23 2025, 10:00:00",50.03,17.84,178.40,218.69,2186.90,0.16,5469840.00,238.49,4.19,0.98,0.98
III Year A Wing,"Aug 23 2025, 09:00:00",50.00,15.82,158.20,216.67,2166.70,0.16,5467820.00,236.08,10.21,1.00,2.40
III Year A Wing,"Aug 23 2025, 08:00:00",49.95,13.60,136.00,214.45,2144.50,0.16,5465600.00,235.50,9.21,1.00,2.16
III Year A Wing,"Aug 23 2025, 07:00:00",49.99,13.40,134.00,214.25,2142.50,0.16,5465400.00,239.85,0.84,0.83,0.17
III Year A Wing,"Aug 23 2025, 06:00:00",50.06,13.19,131.90,214.04,2140.40,0.16,5465190.00,244.31,1.44,0.96,0.34
III Year A Wing,"Aug 23 2025, 05:00:00",50.11,12.88,128.80,213.73,2137.30,0.16,5464880.00,246.78,1.44,0.96,0.34
III Year A Wing,"Aug 23 2025, 04:00:00",50.12,12.54,125.40,213.39,2133.90,0.16,5464540.00,248.64,1.44,0.96,0.34
III Year A Wing,"Aug 23 2025, 02:00:00",50.04,11.87,118.70,212.72,2127.20,0.16,5463870.00,243.62,1.43,0.96,0.33
III Year A Wing,"Aug 23 2025, 01:00:00",50.03,11.53,115.30,212.38,2123.80,0.16,5463530.00,244.01,1.44,0.96,0.33
III Year A Wing,"Aug 23 2025, 00:00:00",50.00,11.20,112.00,212.05,2120.50,0.16,5463200.00,244.05,1.44,0.96,0.34
III Year A Wing,"Aug 22 2025, 23:00:00",49.99,24.60,246.00,211.71,2117.10,0.16,5462860.00,241.47,1.44,0.96,0.33
III Year A Wing,"Aug 22 2025, 22:00:00",50.09,24.27,242.70,211.38,2113.80,0.16,5462530.00,240.18,1.44,0.96,0.33
III Year A Wing,"Aug 22 2025, 21:00:00",50.03,23.94,239.40,211.05,2110.50,0.16,5462200.00,240.05,1.44,0.96,0.33
III Year A Wing,"Aug 22 2025, 20:00:00",50.04,23.60,236.00,210.71,2107.10,0.16,5461860.00,243.12,1.43,0.96,0.33
III Year A Wing,"Aug 22 2025, 19:00:00",50.08,23.27,232.70,210.38,2103.80,0.16,5461530.00,241.50,1.45,0.96,0.34
III Year A Wing,"Aug 22 2025, 18:00:00",50.12,23.08,230.80,210.19,2101.90,0.16,5461340.00,245.29,0.86,0.82,0.17
III Year A Wing,"Aug 22 2025, 17:00:00",50.10,22.91,229.10,210.02,2100.20,0.16,5461170.00,241.95,0.85,0.83,0.17
III Year A Wing,"Aug 22 2025, 16:00:00",50.06,22.72,227.20,209.83,2098.30,0.16,5460980.00,240.13,1.67,0.97,0.38
III Year A Wing,"Aug 22 2025, 15:00:00",50.01,21.70,217.00,208.81,2088.10,0.16,5459960.00,240.87,5.34,1.00,1.28
III Year A Wing,"Aug 22 2025, 14:00:00",50.03,20.63,206.30,207.74,2077.40,0.16,5458890.00,243.05,2.44,0.97,0.57
III Year A Wing,"Aug 22 2025, 13:00:00",50.05,19.87,198.70,206.98,2069.80,0.16,5458130.00,240.84,5.01,0.99,1.19
III Year A Wing,"Aug 22 2025, 12:00:00",50.03,18.92,189.20,206.03,2060.30,0.15,5457180.00,240.77,3.97,0.99,0.95
III Year A Wing,"Aug 22 2025, 11:00:00",50.00,17.99,179.90,205.10,2051.00,0.15,5456250.00,237.54,3.96,0.99,0.93
III Year A Wing,"Aug 22 2025, 10:00:00",49.98,17.06,170.60,204.17,2041.70,0.15,5455320.00,237.32,3.61,0.99,0.84
III Year A Wing,"Aug 22 2025, 09:00:00",50.05,16.43,164.30,203.54,2035.40,0.15,5454690.00,243.73,2.77,0.98,0.66
III Year A Wing,"Aug 22 2025, 08:00:00",50.05,15.92,159.20,203.03,2030.30,0.15,5454180.00,244.48,1.74,0.97,0.41
III Year A Wing,"Aug 22 2025, 07:00:00",50.04,15.65,156.50,202.76,2027.60,0.15,5453910.00,241.61,1.09,0.91,0.24
III Year A Wing,"Aug 22 2025, 06:00:00",50.06,15.41,154.10,202.52,2025.20,0.15,5453670.00,241.50,1.09,0.91,0.24
III Year A Wing,"Aug 22 2025, 05:00:00",50.06,15.16,151.60,202.27,2022.70,0.15,5453420.00,242.68,1.51,0.96,0.35
III Year A Wing,"Aug 22 2025, 04:00:00",49.97,14.81,148.10,201.92,2019.20,0.15,5453070.00,244.15,1.50,0.96,0.35
III Year A Wing,"Aug 22 2025, 03:00:00",49.96,14.45,144.50,201.56,2015.60,0.15,5452710.00,243.10,1.50,0.96,0.35
III Year A Wing,"Aug 22 2025, 02:00:00",50.02,14.10,141.00,201.21,2012.10,0.15,5452360.00,245.12,1.50,0.96,0.35
III Year A Wing,"Aug 22 2025, 01:00:00",50.01,13.75,137.50,200.86,2008.60,0.15,5452010.00,244.50,1.50,0.96,0.35
III Year A Wing,"Aug 22 2025, 00:00:00",50.04,13.40,134.00,200.51,2005.10,0.15,5451660.00,242.09,1.51,0.97,0.35
III Year A Wing,"Aug 21 2025, 23:00:00",50.04,28.07,280.70,200.16,2001.60,0.15,5451310.00,243.43,1.50,0.96,0.35
III Year A Wing,"Aug 21 2025, 22:00:00",50.02,27.72,277.20,199.81,1998.10,0.15,5450960.00,238.82,1.50,0.97,0.35
III Year A Wing,"Aug 21 2025, 21:00:00",49.97,27.37,273.70,199.46,1994.60,0.15,5450610.00,243.25,1.44,0.96,0.33
III Year A Wing,"Aug 21 2025, 20:00:00",50.03,27.04,270.40,199.13,1991.30,0.15,5450280.00,244.01,1.44,0.96,0.34
III Year A Wing,"Aug 21 2025, 19:00:00",49.75,26.75,267.50,198.84,1988.40,0.15,5449990.00,242.81,1.10,0.91,0.24
III Year A Wing,"Aug 21 2025, 17:00:00",50.06,26.33,263.30,198.42,1984.20,0.15,5449570.00,239.71,0.84,0.83,0.17
III Year A Wing,"Aug 21 2025, 16:00:00",50.01,26.13,261.30,198.22,1982.20,0.15,5449370.00,239.24,1.06,0.91,0.23
III Year A Wing,"Aug 21 2025, 15:00:00",49.99,24.44,244.40,196.53,1965.30,0.15,5447680.00,239.43,9.31,1.00,2.22
III Year A Wing,"Aug 21 2025, 14:00:00",50.04,22.03,220.30,194.12,1941.20,0.15,5445270.00,238.07,10.68,1.00,2.53
III Year A Wing,"Aug 21 2025, 13:00:00",50.16,19.91,199.10,192.00,1920.00,0.14,5443150.00,242.01,8.56,1.00,2.06
III Year A Wing,"Aug 21 2025, 12:00:00",49.86,19.00,190.00,191.09,1910.90,0.14,5442240.00,240.69,3.36,0.97,0.78
III Year A Wing,"Aug 21 2025, 11:00:00",49.94,18.21,182.10,190.30,1903.00,0.14,5441450.00,243.24,3.37,0.97,0.80
III Year A Wing,"Aug 21 2025, 10:00:00",49.95,17.46,174.60,189.55,1895.50,0.14,5440700.00,241.40,4.36,0.99,1.03
III Year A Wing,"Aug 21 2025, 09:00:00",50.00,16.41,164.10,188.50,1885.00,0.14,5439650.00,241.51,4.36,0.99,1.04
III Year A Wing,"Aug 21 2025, 07:00:00",50.03,15.65,156.50,187.74,1877.40,0.14,5438890.00,240.23,0.29,0.74,0.05
III Year A Wing,"Aug 21 2025, 06:00:00",50.07,15.55,155.50,187.64,1876.40,0.14,5438790.00,241.94,0.47,0.93,0.11
III Year A Wing,"Aug 21 2025, 05:00:00",50.07,15.45,154.50,187.54,1875.40,0.14,5438690.00,244.83,0.48,0.92,0.11
III Year A Wing,"Aug 21 2025, 04:00:00",50.03,15.34,153.40,187.43,1874.30,0.14,5438580.00,245.18,0.47,0.92,0.11
III Year A Wing,"Aug 21 2025, 03:00:00",50.05,15.23,152.30,187.32,1873.20,0.14,5438470.00,243.55,0.47,0.93,0.11
III Year A Wing,"Aug 21 2025, 02:00:00",50.03,15.13,151.30,187.22,1872.20,0.14,5438370.00,244.67,0.48,0.92,0.11
III Year A Wing,"Aug 21 2025, 01:00:00",49.98,15.02,150.20,187.11,1871.10,0.14,5438260.00,244.88,0.47,0.92,0.11
III Year A Wing,"Aug 20 2025, 23:00:00",50.01,26.36,263.60,186.89,1868.90,0.14,5438040.00,244.22,0.47,0.92,0.11
III Year A Wing,"Aug 20 2025, 22:00:00",50.04,26.19,261.90,186.72,1867.20,0.14,5437870.00,240.98,1.14,0.78,0.21
III Year A Wing,"Aug 20 2025, 21:00:00",49.86,26.01,260.10,186.54,1865.40,0.14,5437690.00,241.02,0.47,0.93,0.10
III Year A Wing,"Aug 20 2025, 20:00:00",49.91,25.94,259.40,186.47,1864.70,0.14,5437620.00,243.63,0.30,0.74,0.05
III Year A Wing,"Aug 20 2025, 19:00:00",49.95,25.88,258.80,186.41,1864.10,0.14,5437560.00,240.62,0.29,0.74,0.05
III Year A Wing,"Aug 20 2025, 18:00:00",50.05,25.83,258.30,186.36,1863.60,0.14,5437510.00,242.40,0.29,0.74,0.05
III Year A Wing,"Aug 20 2025, 17:00:00",50.01,25.67,256.70,186.20,1862.00,0.14,5437350.00,242.20,0.90,0.86,0.19
III Year A Wing,"Aug 20 2025, 15:00:00",50.09,23.81,238.10,184.34,1843.40,0.14,5435490.00,238.44,9.47,1.00,2.25
III Year A Wing,"Aug 20 2025, 14:00:00",50.25,21.56,215.60,182.09,1820.90,0.14,5433240.00,239.06,9.10,1.00,2.17
III Year A Wing,"Aug 20 2025, 13:00:00",50.20,19.45,194.50,179.98,1799.80,0.13,5431130.00,242.67,8.94,1.00,2.16
III Year A Wing,"Aug 20 2025, 12:00:00",50.06,17.40,174.00,177.93,1779.30,0.13,5429080.00,238.44,8.49,1.00,2.01
III Year A Wing,"Aug 20 2025, 11:00:00",49.98,15.43,154.30,175.96,1759.60,0.13,5427110.00,237.12,7.08,1.00,1.67
III Year A Wing,"Aug 20 2025, 10:00:00",50.14,14.09,140.90,174.62,1746.20,0.13,5425770.00,240.07,3.16,0.96,0.73
III Year A Wing,"Aug 20 2025, 09:00:00",50.07,13.16,131.60,173.69,1736.90,0.13,5424840.00,240.34,5.20,0.99,1.23
III Year A Wing,"Aug 20 2025, 08:00:00",50.07,12.09,120.90,172.62,1726.20,0.13,5423770.00,242.05,3.05,0.97,0.72
III Year A Wing,"Aug 20 2025, 07:00:00",49.99,11.93,119.30,172.46,1724.60,0.13,5423610.00,239.58,0.28,0.74,0.05
III Year A Wing,"Aug 20 2025, 06:00:00",50.04,11.88,118.80,172.41,1724.10,0.13,5423560.00,240.89,0.29,0.74,0.05
III Year A Wing,"Aug 20 2025, 05:00:00",50.07,11.83,118.30,172.36,1723.60,0.13,5423510.00,243.31,0.30,0.74,0.05
III Year A Wing,"Aug 20 2025, 04:00:00",50.04,11.78,117.80,172.31,1723.10,0.13,5423460.00,243.51,0.30,0.74,0.05
III Year A Wing,"Aug 20 2025, 03:00:00",49.92,11.71,117.10,172.24,1722.40,0.13,5423390.00,246.10,0.36,0.83,0.07
III Year A Wing,"Aug 20 2025, 02:00:00",49.94,11.64,116.40,172.17,1721.70,0.13,5423320.00,244.71,0.35,0.83,0.07
III Year A Wing,"Aug 20 2025, 01:00:00",49.98,11.56,115.60,172.09,1720.90,0.13,5423240.00,243.34,0.35,0.84,0.07
III Year A Wing,"Aug 20 2025, 00:00:00",50.03,11.49,114.90,172.02,1720.20,0.13,5423170.00,243.43,0.34,0.84,0.07
III Year A Wing,"Aug 19 2025, 23:00:00",50.00,18.28,182.80,171.95,1719.50,0.13,5423100.00,244.43,0.35,0.84,0.07
III Year A Wing,"Aug 19 2025, 22:00:00",50.07,18.21,182.10,171.88,1718.80,0.13,5423030.00,242.73,0.35,0.84,0.07
III Year A Wing,"Aug 19 2025, 21:00:00",50.01,18.14,181.40,171.81,1718.10,0.13,5422960.00,242.83,0.34,0.84,0.07
III Year A Wing,"Aug 19 2025, 20:00:00",50.05,18.07,180.70,171.74,1717.40,0.13,5422890.00,243.24,0.35,0.85,0.07
III Year A Wing,"Aug 19 2025, 19:00:00",50.05,18.00,180.00,171.67,1716.70,0.13,5422820.00,244.52,0.35,0.84,0.07
III Year A Wing,"Aug 19 2025, 18:00:00",50.10,17.93,179.30,171.60,1716.00,0.13,5422750.00,242.93,0.35,0.84,0.07
III Year A Wing,"Aug 19 2025, 17:00:00",50.07,17.86,178.60,171.53,1715.30,0.13,5422680.00,239.77,0.34,0.85,0.07
III Year A Wing,"Aug 19 2025, 16:00:00",50.02,17.76,177.60,171.43,1714.30,0.13,5422580.00,236.34,0.90,0.87,0.18
III Year A Wing,"Aug 19 2025, 15:00:00",50.06,17.02,170.20,170.69,1706.90,0.13,5421840.00,239.80,6.04,1.00,1.44
III Year A Wing,"Aug 19 2025, 14:00:00",50.10,15.55,155.50,169.22,1692.20,0.13,5420370.00,239.58,6.29,1.00,1.50
III Year A Wing,"Aug 19 2025, 13:00:00",50.10,14.21,142.10,167.88,1678.80,0.13,5419030.00,242.66,5.87,0.99,1.41
III Year A Wing,"Aug 19 2025, 12:00:00",50.02,12.91,129.10,166.58,1665.80,0.12,5417730.00,243.75,5.37,0.99,1.30
III Year A Wing,"Aug 19 2025, 11:00:00",50.00,11.49,114.90,165.16,1651.60,0.12,5416310.00,240.13,6.29,1.00,1.50
III Year A Wing,"Aug 19 2025, 10:00:00",50.04,10.05,100.50,163.72,1637.20,0.12,5414870.00,241.00,5.40,0.99,1.29
III Year A Wing,"Aug 19 2025, 09:00:00",49.97,8.75,87.50,162.42,1624.20,0.12,5413570.00,240.14,5.77,1.00,1.38
III Year A Wing,"Aug 19 2025, 08:00:00",50.09,7.72,77.20,161.39,1613.90,0.12,5412540.00,243.45,1.49,0.86,0.31
III Year A Wing,"Aug 19 2025, 07:00:00",50.06,7.61,76.10,161.28,1612.80,0.12,5412430.00,239.95,0.53,0.96,0.12
III Year A Wing,"Aug 19 2025, 06:00:00",50.09,7.48,74.80,161.15,1611.50,0.12,5412300.00,242.29,0.53,0.95,0.12
III Year A Wing,"Aug 19 2025, 05:00:00",50.05,7.36,73.60,161.03,1610.30,0.12,5412180.00,239.85,0.54,0.96,0.12
III Year A Wing,"Aug 19 2025, 04:00:00",50.01,7.24,72.40,160.91,1609.10,0.12,5412060.00,242.83,0.53,0.95,0.12
III Year A Wing,"Aug 19 2025, 03:00:00",50.01,7.11,71.10,160.78,1607.80,0.12,5411930.00,246.30,0.54,0.95,0.13
III Year A Wing,"Aug 19 2025, 02:00:00",50.02,6.99,69.90,160.66,1606.60,0.12,5411810.00,244.68,0.54,0.95,0.12
III Year A Wing,"Aug 19 2025, 01:00:00",50.01,6.86,68.60,160.53,1605.30,0.12,5411680.00,245.46,0.54,0.95,0.13
III Year A Wing,"Aug 18 2025, 23:00:00",50.02,11.36,113.60,160.28,1602.80,0.12,5411430.00,243.90,0.53,0.95,0.12
III Year A Wing,"Aug 18 2025, 22:00:00",50.04,11.23,112.30,160.15,1601.50,0.12,5411300.00,243.00,0.53,0.95,0.12
III Year A Wing,"Aug 18 2025, 21:00:00",50.03,11.11,111.10,160.03,1600.30,0.12,5411180.00,243.08,0.53,0.95,0.12
III Year A Wing,"Aug 18 2025, 20:00:00",50.09,10.99,109.90,159.91,1599.10,0.12,5411060.00,244.90,0.54,0.95,0.13
III Year A Wing,"Aug 18 2025, 19:00:00",50.06,10.86,108.60,159.78,1597.80,0.12,5410930.00,243.88,0.54,0.95,0.13
III Year A Wing,"Aug 18 2025, 18:00:00",49.99,10.74,107.40,159.66,1596.60,0.12,5410810.00,244.46,0.53,0.95,0.12
III Year A Wing,"Aug 18 2025, 17:00:00",49.98,10.61,106.10,159.53,1595.30,0.12,5410680.00,245.37,0.54,0.95,0.13
III Year A Wing,"Aug 18 2025, 16:00:00",50.09,10.53,105.30,159.45,1594.50,0.12,5410600.00,244.10,0.30,0.77,0.06
III Year A Wing,"Aug 18 2025, 15:00:00",50.08,10.16,101.60,159.08,1590.80,0.12,5410230.00,238.91,2.21,0.93,0.49
III Year A Wing,"Aug 18 2025, 14:00:00",49.97,9.68,96.80,158.60,1586.00,0.12,5409750.00,239.51,2.19,0.93,0.49
III Year A Wing,"Aug 18 2025, 13:00:00",50.14,9.18,91.80,158.10,1581.00,0.12,5409250.00,243.78,2.21,0.93,0.50
III Year A Wing,"Aug 18 2025, 12:00:00",50.04,8.53,85.30,157.45,1574.50,0.12,5408600.00,243.61,3.35,0.98,0.80
III Year A Wing,"Aug 18 2025, 11:00:00",49.95,7.68,76.80,156.60,1566.00,0.12,5407750.00,240.89,3.34,0.98,0.78
III Year A Wing,"Aug 18 2025, 10:00:00",50.04,6.91,69.10,155.83,1558.30,0.12,5406980.00,242.51,2.39,0.94,0.55
III Year A Wing,"Aug 18 2025, 09:00:00",50.09,6.39,63.90,155.31,1553.10,0.12,5406460.00,243.23,2.28,0.94,0.52
III Year A Wing,"Aug 18 2025, 08:00:00",49.99,5.93,59.30,154.85,1548.50,0.12,5406000.00,239.76,1.87,0.92,0.41
III Year A Wing,"Aug 18 2025, 07:00:00",50.02,5.72,57.20,154.64,1546.40,0.12,5405790.00,241.68,0.68,0.96,0.16
III Year A Wing,"Aug 18 2025, 06:00:00",49.98,5.57,55.70,154.49,1544.90,0.12,5405640.00,241.92,0.68,0.96,0.16
III Year A Wing,"Aug 18 2025, 05:00:00",50.05,5.41,54.10,154.33,1543.30,0.12,5405480.00,245.99,0.70,0.96,0.16
