Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,Line Voltage,Average Current,Power Factor,Average Power
IV Year A-Wing,"Jul 31 2025, 02:00:00",50.02,5.45,54.50,137.93,1379.30,0.10,1928320.00,242.23,0.00,1.00,0.00
IV Year A-Wing,"Jul 31 2025, 01:00:00",49.99,5.45,54.50,137.93,1379.30,0.10,1928320.00,242.01,0.00,1.00,0.00
IV Year A-Wing,"Jul 31 2025, 00:00:00",50.05,5.45,54.50,137.93,1379.30,0.10,1928320.00,240.81,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 23:00:00",49.98,11.12,111.20,137.93,1379.30,0.10,1928320.00,241.40,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 22:00:00",50.08,11.12,111.20,137.93,1379.30,0.10,1928320.00,239.93,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 21:00:00",50.06,11.12,111.20,137.93,1379.30,0.10,1928320.00,238.52,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 20:00:00",50.06,11.12,111.20,137.93,1379.30,0.10,1928320.00,243.28,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 19:00:00",50.03,11.12,111.20,137.93,1379.30,0.10,1928320.00,240.40,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 18:00:00",50.03,11.12,111.20,137.93,1379.30,0.10,1928320.00,240.45,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 17:00:00",50.08,11.09,110.90,137.90,1379.00,0.10,1928290.00,242.70,0.77,0.99,0.18
IV Year A-Wing,"Jul 30 2025, 16:00:00",50.05,10.96,109.60,137.77,1377.70,0.10,1928160.00,242.11,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 15:00:00",49.90,10.58,105.80,137.39,1373.90,0.10,1927780.00,238.70,2.50,-1.00,0.59
IV Year A-Wing,"Jul 30 2025, 14:00:00",50.02,10.19,101.90,137.00,1370.00,0.10,1927390.00,238.07,1.55,1.00,0.36
IV Year A-Wing,"Jul 30 2025, 13:00:00",50.07,9.50,95.00,136.31,1363.10,0.10,1926700.00,238.37,1.17,-1.00,0.28
IV Year A-Wing,"Jul 30 2025, 12:00:00",50.12,9.10,91.00,135.91,1359.10,0.10,1926300.00,237.24,1.00,-0.99,0.23
IV Year A-Wing,"Jul 30 2025, 11:00:00",50.12,8.24,82.40,135.05,1350.50,0.10,1925440.00,236.00,5.23,-1.00,1.22
IV Year A-Wing,"Jul 30 2025, 10:00:00",49.99,7.00,70.00,133.81,1338.10,0.10,1924200.00,236.90,5.60,-1.00,1.31
IV Year A-Wing,"Jul 30 2025, 09:00:00",50.02,6.05,60.50,132.86,1328.60,0.10,1923250.00,238.96,3.13,-1.00,0.74
IV Year A-Wing,"Jul 30 2025, 08:00:00",50.09,5.67,56.70,132.48,1324.80,0.10,1922870.00,241.46,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 07:00:00",49.87,5.67,56.70,132.48,1324.80,0.10,1922870.00,240.05,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 06:00:00",50.07,5.67,56.70,132.48,1324.80,0.10,1922870.00,242.12,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 05:00:00",50.04,5.67,56.70,132.48,1324.80,0.10,1922870.00,241.13,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 04:00:00",50.07,5.67,56.70,132.48,1324.80,0.10,1922870.00,242.32,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 03:00:00",49.99,5.67,56.70,132.48,1324.80,0.10,1922870.00,240.87,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 02:00:00",50.02,5.67,56.70,132.48,1324.80,0.10,1922870.00,242.33,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 01:00:00",49.96,5.67,56.70,132.48,1324.80,0.10,1922870.00,241.44,0.00,1.00,0.00
IV Year A-Wing,"Jul 30 2025, 00:00:00",50.01,5.67,56.70,132.48,1324.80,0.10,1922870.00,241.98,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 23:00:00",49.94,11.41,114.10,132.48,1324.80,0.10,1922870.00,242.53,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 22:00:00",50.05,11.41,114.10,132.48,1324.80,0.10,1922870.00,239.20,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 21:00:00",49.98,11.41,114.10,132.48,1324.80,0.10,1922870.00,240.44,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 20:00:00",49.90,11.41,114.10,132.48,1324.80,0.10,1922870.00,240.18,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 19:00:00",50.06,11.41,114.10,132.48,1324.80,0.10,1922870.00,240.10,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 18:00:00",50.15,11.41,114.10,132.48,1324.80,0.10,1922870.00,242.45,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 16:00:00",50.06,11.16,111.60,132.23,1322.30,0.10,1922620.00,243.12,0.99,-0.99,0.22
IV Year A-Wing,"Jul 29 2025, 15:00:00",50.07,10.75,107.50,131.82,1318.20,0.10,1922210.00,240.87,2.64,-1.00,0.63
IV Year A-Wing,"Jul 29 2025, 14:00:00",50.01,10.16,101.60,131.23,1312.30,0.10,1921620.00,241.19,2.64,-1.00,0.63
IV Year A-Wing,"Jul 29 2025, 13:00:00",50.17,8.80,88.00,129.87,1298.70,0.10,1920260.00,237.38,6.40,-1.00,1.50
IV Year A-Wing,"Jul 29 2025, 12:00:00",50.00,7.53,75.30,128.60,1286.00,0.10,1918990.00,233.67,2.51,-1.00,0.58
IV Year A-Wing,"Jul 29 2025, 11:00:00",50.07,7.00,70.00,128.07,1280.70,0.10,1918460.00,239.34,1.62,-1.00,0.38
IV Year A-Wing,"Jul 29 2025, 10:00:00",50.08,6.53,65.30,127.60,1276.00,0.10,1917990.00,235.72,2.44,-1.00,0.57
IV Year A-Wing,"Jul 29 2025, 09:00:00",50.11,6.04,60.40,127.11,1271.10,0.10,1917500.00,237.96,1.82,-1.00,0.43
IV Year A-Wing,"Jul 29 2025, 08:00:00",50.07,5.74,57.40,126.81,1268.10,0.10,1917200.00,240.73,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 07:00:00",50.01,5.74,57.40,126.81,1268.10,0.10,1917200.00,235.64,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 05:00:00",50.07,5.74,57.40,126.81,1268.10,0.10,1917200.00,243.19,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 04:00:00",50.08,5.74,57.40,126.81,1268.10,0.10,1917200.00,243.91,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 03:00:00",49.98,5.74,57.40,126.81,1268.10,0.10,1917200.00,242.83,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 02:00:00",50.02,5.74,57.40,126.81,1268.10,0.10,1917200.00,243.68,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 01:00:00",50.02,5.74,57.40,126.81,1268.10,0.10,1917200.00,242.99,0.00,1.00,0.00
IV Year A-Wing,"Jul 29 2025, 00:00:00",50.04,5.74,57.40,126.81,1268.10,0.10,1917200.00,242.34,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 23:00:00",49.97,5.74,57.40,126.81,1268.10,0.10,1917200.00,241.86,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 22:00:00",50.09,5.74,57.40,126.81,1268.10,0.10,1917200.00,240.58,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 21:00:00",50.05,5.74,57.40,126.81,1268.10,0.10,1917200.00,238.82,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 20:00:00",50.04,5.74,57.40,126.81,1268.10,0.10,1917200.00,241.92,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 19:00:00",50.07,5.74,57.40,126.81,1268.10,0.10,1917200.00,241.18,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 18:00:00",50.06,5.74,57.40,126.81,1268.10,0.10,1917200.00,243.81,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 17:00:00",50.08,5.74,57.40,126.81,1268.10,0.10,1917200.00,244.93,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 16:00:00",50.03,5.74,57.40,126.81,1268.10,0.10,1917200.00,240.62,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 15:00:00",50.05,5.41,54.10,126.48,1264.80,0.09,1916870.00,240.01,1.83,1.00,0.43
IV Year A-Wing,"Jul 28 2025, 14:00:00",50.09,5.14,51.40,126.21,1262.10,0.09,1916600.00,240.94,2.12,-1.00,0.51
IV Year A-Wing,"Jul 28 2025, 13:00:00",50.16,4.46,44.60,125.53,1255.30,0.09,1915920.00,243.28,1.63,-0.99,0.39
IV Year A-Wing,"Jul 28 2025, 12:00:00",50.06,3.35,33.50,124.42,1244.20,0.09,1914810.00,239.79,3.81,-0.99,0.90
IV Year A-Wing,"Jul 28 2025, 09:00:00",50.05,0.43,4.30,121.50,1215.00,0.09,1911890.00,240.27,5.69,-1.00,1.35
IV Year A-Wing,"Jul 28 2025, 08:00:00",50.06,0.00,0.00,121.07,1210.70,0.09,1911460.00,240.07,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 07:00:00",50.04,0.00,0.00,121.07,1210.70,0.09,1911460.00,242.53,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 06:00:00",50.01,0.00,0.00,121.07,1210.70,0.09,1911460.00,240.43,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 05:00:00",50.04,0.00,0.00,121.07,1210.70,0.09,1911460.00,242.60,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 04:00:00",50.02,0.00,0.00,121.07,1210.70,0.09,1911460.00,244.36,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 03:00:00",50.05,0.00,0.00,121.07,1210.70,0.09,1911460.00,244.00,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 02:00:00",50.03,0.00,0.00,121.07,1210.70,0.09,1911460.00,242.38,0.00,1.00,0.00
IV Year A-Wing,"Jul 28 2025, 01:00:00",49.99,0.00,0.00,121.07,1210.70,0.09,1911460.00,243.14,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 23:00:00",50.06,4.48,44.80,121.07,1210.70,0.09,1911460.00,240.29,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 21:00:00",50.01,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.60,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 20:00:00",49.93,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.72,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 19:00:00",49.98,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.92,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 18:00:00",49.94,4.48,44.80,121.07,1210.70,0.09,1911460.00,244.54,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 17:00:00",50.06,4.48,44.80,121.07,1210.70,0.09,1911460.00,243.45,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 14:00:00",50.39,4.48,44.80,121.07,1210.70,0.09,1911460.00,243.95,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 13:00:00",50.05,4.48,44.80,121.07,1210.70,0.09,1911460.00,245.67,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 12:00:00",50.06,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.78,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 11:00:00",50.09,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.11,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 10:00:00",50.05,4.48,44.80,121.07,1210.70,0.09,1911460.00,245.47,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 09:00:00",50.02,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.31,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 08:00:00",50.05,4.48,44.80,121.07,1210.70,0.09,1911460.00,241.76,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 07:00:00",49.99,4.48,44.80,121.07,1210.70,0.09,1911460.00,240.73,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 06:00:00",50.03,4.48,44.80,121.07,1210.70,0.09,1911460.00,239.72,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 05:00:00",50.02,4.48,44.80,121.07,1210.70,0.09,1911460.00,242.48,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 04:00:00",50.01,4.48,44.80,121.07,1210.70,0.09,1911460.00,243.15,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 03:00:00",49.96,4.48,44.80,121.07,1210.70,0.09,1911460.00,241.77,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 02:00:00",50.03,4.48,44.80,121.07,1210.70,0.09,1911460.00,243.38,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 01:00:00",49.99,4.48,44.80,121.07,1210.70,0.09,1911460.00,245.25,0.00,1.00,0.00
IV Year A-Wing,"Jul 27 2025, 00:00:00",50.03,4.48,44.80,121.07,1210.70,0.09,1911460.00,245.56,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 23:00:00",49.99,10.55,105.50,121.07,1210.70,0.09,1911460.00,242.08,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 22:00:00",50.04,10.55,105.50,121.07,1210.70,0.09,1911460.00,240.67,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 21:00:00",50.00,10.55,105.50,121.07,1210.70,0.09,1911460.00,240.49,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 20:00:00",50.01,10.55,105.50,121.07,1210.70,0.09,1911460.00,242.70,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 19:00:00",50.06,10.55,105.50,121.07,1210.70,0.09,1911460.00,241.71,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 18:00:00",50.07,10.55,105.50,121.07,1210.70,0.09,1911460.00,243.79,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 17:00:00",50.01,10.55,105.50,121.07,1210.70,0.09,1911460.00,242.31,0.00,1.00,0.00
IV Year A-Wing,"Jul 26 2025, 16:00:00",50.13,10.52,105.20,121.04,1210.40,0.09,1911430.00,244.84,0.38,-0.96,0.09
IV Year A-Wing,"Jul 26 2025, 15:00:00",49.91,10.23,102.30,120.75,1207.50,0.09,1911140.00,241.34,1.03,-1.00,0.25
IV Year A-Wing,"Jul 26 2025, 14:00:00",49.89,9.81,98.10,120.33,1203.30,0.09,1910720.00,238.09,2.29,-1.00,0.54
IV Year A-Wing,"Jul 26 2025, 13:00:00",50.10,9.45,94.50,119.97,1199.70,0.09,1910360.00,239.93,1.60,-1.00,0.38
IV Year A-Wing,"Jul 26 2025, 12:00:00",50.01,8.87,88.70,119.39,1193.90,0.09,1909780.00,236.37,3.85,-0.99,0.90
IV Year A-Wing,"Jul 26 2025, 11:00:00",50.19,8.15,81.50,118.67,1186.70,0.09,1909060.00,239.57,2.99,-0.99,0.71
IV Year A-Wing,"Jul 26 2025, 10:00:00",50.14,7.39,73.90,117.91,1179.10,0.09,1908300.00,236.09,3.58,-0.99,0.83
IV Year A-Wing,"Jul 26 2025, 07:00:00",49.97,6.48,64.80,117.00,1170.00,0.09,1907390.00,240.27,0.62,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 06:00:00",50.06,6.41,64.10,116.93,1169.30,0.09,1907320.00,240.51,0.62,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 05:00:00",50.03,6.34,63.40,116.86,1168.60,0.09,1907250.00,244.17,0.64,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 04:00:00",50.07,6.28,62.80,116.80,1168.00,0.09,1907190.00,243.32,0.63,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 03:00:00",50.06,6.21,62.10,116.73,1167.30,0.09,1907120.00,243.75,0.63,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 02:00:00",50.07,6.14,61.40,116.66,1166.60,0.09,1907050.00,242.64,0.62,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 01:00:00",50.03,6.08,60.80,116.60,1166.00,0.09,1906990.00,243.50,0.63,0.44,0.07
IV Year A-Wing,"Jul 26 2025, 00:00:00",50.03,6.01,60.10,116.53,1165.30,0.09,1906920.00,241.80,0.63,0.44,0.07
IV Year A-Wing,"Jul 25 2025, 23:00:00",49.99,12.62,126.20,116.46,1164.60,0.09,1906850.00,244.09,0.63,0.44,0.07
IV Year A-Wing,"Jul 25 2025, 22:00:00",50.02,12.55,125.50,116.39,1163.90,0.09,1906780.00,242.04,0.63,0.44,0.07
IV Year A-Wing,"Jul 25 2025, 21:00:00",50.00,12.49,124.90,116.33,1163.30,0.09,1906720.00,240.61,0.62,0.44,0.07
IV Year A-Wing,"Jul 25 2025, 20:00:00",50.05,12.43,124.30,116.27,1162.70,0.09,1906660.00,242.78,0.63,0.44,0.07
IV Year A-Wing,"Jul 25 2025, 19:00:00",50.10,12.25,122.50,116.09,1160.90,0.09,1906480.00,242.66,0.98,-0.98,0.22
IV Year A-Wing,"Jul 25 2025, 18:00:00",50.14,12.03,120.30,115.87,1158.70,0.09,1906260.00,244.40,0.98,-0.98,0.22
IV Year A-Wing,"Jul 25 2025, 17:00:00",50.06,11.81,118.10,115.65,1156.50,0.09,1906040.00,245.38,0.98,-0.99,0.23
IV Year A-Wing,"Jul 25 2025, 16:00:00",50.00,11.59,115.90,115.43,1154.30,0.09,1905820.00,242.37,0.97,-0.99,0.22
IV Year A-Wing,"Jul 25 2025, 15:00:00",50.03,11.08,110.80,114.92,1149.20,0.09,1905310.00,237.46,2.78,-1.00,0.66
IV Year A-Wing,"Jul 25 2025, 14:00:00",50.04,10.43,104.30,114.27,1142.70,0.09,1904660.00,236.50,2.79,-1.00,0.66
IV Year A-Wing,"Jul 25 2025, 13:00:00",50.05,10.03,100.30,113.87,1138.70,0.09,1904260.00,238.96,1.12,1.00,0.27
IV Year A-Wing,"Jul 25 2025, 12:00:00",49.95,9.61,96.10,113.45,1134.50,0.09,1903840.00,239.30,3.58,-1.00,0.84
IV Year A-Wing,"Jul 25 2025, 11:00:00",50.00,8.84,88.40,112.68,1126.80,0.08,1903070.00,238.56,3.20,-1.00,0.76
IV Year A-Wing,"Jul 25 2025, 10:00:00",50.00,8.07,80.70,111.91,1119.10,0.08,1902300.00,236.33,3.57,-1.00,0.83
IV Year A-Wing,"Jul 25 2025, 09:00:00",50.10,7.34,73.40,111.18,1111.80,0.08,1901570.00,235.60,3.65,-1.00,0.85
IV Year A-Wing,"Jul 25 2025, 08:00:00",50.01,6.68,66.80,110.52,1105.20,0.08,1900910.00,237.97,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 07:00:00",49.95,6.68,66.80,110.52,1105.20,0.08,1900910.00,242.01,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 06:00:00",50.04,6.68,66.80,110.52,1105.20,0.08,1900910.00,238.24,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 05:00:00",49.95,6.68,66.80,110.52,1105.20,0.08,1900910.00,241.54,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 04:00:00",49.95,6.68,66.80,110.52,1105.20,0.08,1900910.00,243.83,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 03:00:00",49.96,6.68,66.80,110.52,1105.20,0.08,1900910.00,243.05,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 02:00:00",49.99,6.68,66.80,110.52,1105.20,0.08,1900910.00,244.37,0.00,1.00,0.00
IV Year A-Wing,"Jul 25 2025, 01:00:00",50.04,6.68,66.80,110.52,1105.20,0.08,1900910.00,241.47,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 23:00:00",50.03,11.31,113.10,110.52,1105.20,0.08,1900910.00,244.71,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 22:00:00",50.10,11.31,113.10,110.52,1105.20,0.08,1900910.00,241.57,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 21:00:00",50.02,11.31,113.10,110.52,1105.20,0.08,1900910.00,241.53,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 20:00:00",50.05,11.31,113.10,110.52,1105.20,0.08,1900910.00,243.53,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 19:00:00",50.11,11.31,113.10,110.52,1105.20,0.08,1900910.00,246.60,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 18:00:00",50.07,11.31,113.10,110.52,1105.20,0.08,1900910.00,242.02,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 17:00:00",50.04,11.31,113.10,110.52,1105.20,0.08,1900910.00,241.74,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 16:00:00",50.04,11.03,110.30,110.24,1102.40,0.08,1900630.00,241.89,1.61,-1.00,0.38
IV Year A-Wing,"Jul 24 2025, 15:00:00",50.02,10.52,105.20,109.73,1097.30,0.08,1900120.00,237.36,3.02,-1.00,0.71
IV Year A-Wing,"Jul 24 2025, 14:00:00",50.00,9.84,98.40,109.05,1090.50,0.08,1899440.00,239.37,1.90,-1.00,0.45
IV Year A-Wing,"Jul 24 2025, 13:00:00",50.13,9.17,91.70,108.38,1083.80,0.08,1898770.00,238.50,4.37,-1.00,1.04
IV Year A-Wing,"Jul 24 2025, 12:00:00",49.95,8.02,80.20,107.23,1072.30,0.08,1897620.00,242.04,6.16,-1.00,1.48
IV Year A-Wing,"Jul 24 2025, 11:00:00",50.00,6.46,64.60,105.67,1056.70,0.08,1896060.00,238.68,6.73,-1.00,1.58
IV Year A-Wing,"Jul 24 2025, 10:00:00",50.05,5.61,56.10,104.82,1048.20,0.08,1895210.00,240.40,2.57,-0.99,0.60
IV Year A-Wing,"Jul 24 2025, 09:00:00",50.03,4.80,48.00,104.01,1040.10,0.08,1894400.00,237.82,2.87,-0.99,0.67
IV Year A-Wing,"Jul 24 2025, 08:00:00",50.05,4.63,46.30,103.84,1038.40,0.08,1894230.00,241.95,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 07:00:00",49.99,4.63,46.30,103.84,1038.40,0.08,1894230.00,240.98,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 06:00:00",50.01,4.63,46.30,103.84,1038.40,0.08,1894230.00,238.64,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 05:00:00",50.10,4.63,46.30,103.84,1038.40,0.08,1894230.00,240.53,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 04:00:00",50.00,4.63,46.30,103.84,1038.40,0.08,1894230.00,241.58,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 03:00:00",50.05,4.63,46.30,103.84,1038.40,0.08,1894230.00,242.70,0.00,1.00,0.00
IV Year A-Wing,"Jul 24 2025, 02:00:00",50.05,4.63,46.30,103.84,1038.40,0.08,1894230.00,243.49,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 23:00:00",50.01,10.39,103.90,103.84,1038.40,0.08,1894230.00,242.92,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 22:00:00",50.04,10.39,103.90,103.84,1038.40,0.08,1894230.00,241.15,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 21:00:00",50.03,10.39,103.90,103.84,1038.40,0.08,1894230.00,240.77,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 20:00:00",50.03,10.39,103.90,103.84,1038.40,0.08,1894230.00,242.46,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 19:00:00",50.05,10.39,103.90,103.84,1038.40,0.08,1894230.00,243.08,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 18:00:00",50.06,10.39,103.90,103.84,1038.40,0.08,1894230.00,242.32,0.00,1.00,0.00
IV Year A-Wing,"Jul 23 2025, 17:00:00",50.00,10.32,103.20,103.77,1037.70,0.08,1894160.00,240.88,0.68,1.00,0.16
IV Year A-Wing,"Jul 23 2025, 15:00:00",49.96,9.35,93.50,102.80,1028.00,0.08,1893190.00,237.06,2.78,-1.00,0.66
IV Year A-Wing,"Jul 23 2025, 14:00:00",50.04,8.86,88.60,102.31,1023.10,0.08,1892700.00,238.85,1.52,1.00,0.36
