Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,Line Voltage,Average Current,Power Factor,Average Power
MI Lab Wing,"Jul 30 2025, 11:00:00",50.12,16.14,161.40,240.56,2405.60,0.18,3924760.00,237.57,8.58,-1.00,2.03
MI Lab Wing,"Jul 30 2025, 10:00:00",50.01,14.16,141.60,238.58,2385.80,0.18,3922780.00,238.18,8.33,-1.00,1.97
MI Lab Wing,"Jul 30 2025, 09:00:00",50.02,12.81,128.10,237.23,2372.30,0.18,3921430.00,239.54,4.53,0.97,1.05
MI Lab Wing,"Jul 30 2025, 02:00:00",50.02,11.20,112.00,235.62,2356.20,0.18,3919820.00,243.10,0.57,0.91,0.13
MI Lab Wing,"Jul 30 2025, 01:00:00",49.96,11.07,110.70,235.49,2354.90,0.18,3919690.00,241.64,0.57,0.92,0.13
MI Lab Wing,"Jul 30 2025, 00:00:00",50.00,10.96,109.60,235.38,2353.80,0.18,3919580.00,243.51,0.57,0.91,0.13
MI Lab Wing,"Jul 29 2025, 23:00:00",49.93,22.51,225.10,235.25,2352.50,0.18,3919450.00,243.55,0.58,0.91,0.13
MI Lab Wing,"Jul 29 2025, 22:00:00",50.05,22.33,223.30,235.07,2350.70,0.18,3919270.00,239.21,1.97,0.86,0.40
MI Lab Wing,"Jul 29 2025, 21:00:00",49.98,22.19,221.90,234.93,2349.30,0.18,3919130.00,242.13,0.58,0.92,0.13
MI Lab Wing,"Jul 29 2025, 20:00:00",49.89,22.06,220.60,234.80,2348.00,0.18,3919000.00,242.23,0.59,0.92,0.13
MI Lab Wing,"Jul 29 2025, 19:00:00",50.05,21.94,219.40,234.68,2346.80,0.18,3918880.00,241.60,0.57,0.92,0.13
MI Lab Wing,"Jul 29 2025, 18:00:00",50.09,21.82,218.20,234.56,2345.60,0.18,3918760.00,246.12,0.57,0.91,0.13
MI Lab Wing,"Jul 29 2025, 17:00:00",50.00,21.66,216.60,234.40,2344.00,0.18,3918600.00,244.94,1.23,0.99,0.30
MI Lab Wing,"Jul 29 2025, 16:00:00",50.07,21.19,211.90,233.93,2339.30,0.18,3918130.00,240.54,4.51,0.99,1.07
MI Lab Wing,"Jul 29 2025, 15:00:00",50.05,20.12,201.20,232.86,2328.60,0.17,3917060.00,243.19,2.35,0.91,0.52
MI Lab Wing,"Jul 29 2025, 14:00:00",49.99,19.08,190.80,231.82,2318.20,0.17,3916020.00,240.36,7.92,1.00,1.89
MI Lab Wing,"Jul 29 2025, 13:00:00",50.14,17.19,171.90,229.93,2299.30,0.17,3914130.00,240.94,7.95,1.00,1.90
MI Lab Wing,"Jul 29 2025, 12:00:00",50.01,15.62,156.20,228.36,2283.60,0.17,3912560.00,240.96,3.85,0.98,0.90
MI Lab Wing,"Jul 29 2025, 11:00:00",50.07,14.70,147.00,227.44,2274.40,0.17,3911640.00,245.31,3.26,0.96,0.77
MI Lab Wing,"Jul 29 2025, 09:00:00",50.10,13.31,133.10,226.05,2260.50,0.17,3910250.00,243.43,3.59,0.95,0.83
MI Lab Wing,"Jul 29 2025, 08:00:00",50.07,12.58,125.80,225.32,2253.20,0.17,3909520.00,241.87,1.33,1.00,0.32
MI Lab Wing,"Jul 29 2025, 07:00:00",49.99,12.44,124.40,225.18,2251.80,0.17,3909380.00,238.94,0.59,0.92,0.13
MI Lab Wing,"Jul 29 2025, 06:00:00",50.00,12.33,123.30,225.07,2250.70,0.17,3909270.00,240.58,0.57,0.92,0.13
MI Lab Wing,"Jul 29 2025, 05:00:00",50.07,12.20,122.00,224.94,2249.40,0.17,3909140.00,244.58,0.58,0.91,0.13
MI Lab Wing,"Jul 29 2025, 04:00:00",50.08,12.07,120.70,224.81,2248.10,0.17,3909010.00,245.80,0.58,0.91,0.13
MI Lab Wing,"Jul 29 2025, 03:00:00",49.98,11.94,119.40,224.68,2246.80,0.17,3908880.00,243.94,0.58,0.91,0.13
MI Lab Wing,"Jul 29 2025, 02:00:00",50.01,11.81,118.10,224.55,2245.50,0.17,3908750.00,244.88,0.57,0.91,0.13
MI Lab Wing,"Jul 29 2025, 01:00:00",50.03,11.69,116.90,224.43,2244.30,0.17,3908630.00,243.95,0.58,0.91,0.13
MI Lab Wing,"Jul 29 2025, 00:00:00",50.04,11.56,115.60,224.30,2243.00,0.17,3908500.00,242.29,0.58,0.92,0.13
MI Lab Wing,"Jul 28 2025, 23:00:00",49.96,20.45,204.50,224.17,2241.70,0.17,3908370.00,242.41,0.58,0.92,0.13
MI Lab Wing,"Jul 28 2025, 22:00:00",50.10,20.32,203.20,224.04,2240.40,0.17,3908240.00,241.77,0.58,0.92,0.13
MI Lab Wing,"Jul 28 2025, 21:00:00",50.05,20.19,201.90,223.91,2239.10,0.17,3908110.00,241.38,0.58,0.92,0.13
MI Lab Wing,"Jul 28 2025, 20:00:00",50.04,20.07,200.70,223.79,2237.90,0.17,3907990.00,243.42,0.57,0.91,0.13
MI Lab Wing,"Jul 28 2025, 19:00:00",50.07,19.94,199.40,223.66,2236.60,0.17,3907860.00,243.22,0.58,0.92,0.13
MI Lab Wing,"Jul 28 2025, 18:00:00",50.07,19.81,198.10,223.53,2235.30,0.17,3907730.00,244.37,0.58,0.91,0.13
MI Lab Wing,"Jul 28 2025, 17:00:00",50.07,19.68,196.80,223.40,2234.00,0.17,3907600.00,243.98,0.58,0.91,0.13
MI Lab Wing,"Jul 28 2025, 16:00:00",50.01,19.53,195.30,223.25,2232.50,0.17,3907450.00,240.50,1.22,0.99,0.29
MI Lab Wing,"Jul 28 2025, 15:00:00",50.02,18.73,187.30,222.45,2224.50,0.17,3906650.00,236.85,7.97,-1.00,1.87
MI Lab Wing,"Jul 28 2025, 14:00:00",50.09,16.97,169.70,220.69,2206.90,0.17,3904890.00,238.42,6.85,-1.00,1.62
MI Lab Wing,"Jul 28 2025, 13:00:00",50.18,15.28,152.80,219.00,2190.00,0.16,3903200.00,242.27,7.58,-1.00,1.82
MI Lab Wing,"Jul 28 2025, 12:00:00",50.08,13.85,138.50,217.57,2175.70,0.16,3901770.00,242.98,2.28,1.00,0.55
MI Lab Wing,"Jul 28 2025, 11:00:00",50.00,13.29,132.90,217.01,2170.10,0.16,3901210.00,243.77,2.27,1.00,0.55
MI Lab Wing,"Jul 28 2025, 10:00:00",49.97,12.73,127.30,216.45,2164.50,0.16,3900650.00,240.12,2.53,0.99,0.59
MI Lab Wing,"Jul 28 2025, 09:00:00",50.05,12.04,120.40,215.76,2157.60,0.16,3899960.00,239.79,3.10,0.99,0.73
MI Lab Wing,"Jul 28 2025, 08:00:00",50.06,11.62,116.20,215.34,2153.40,0.16,3899540.00,242.63,1.40,0.93,0.31
MI Lab Wing,"Jul 28 2025, 07:00:00",50.04,11.30,113.00,215.02,2150.20,0.16,3899220.00,243.98,1.40,0.93,0.32
MI Lab Wing,"Jul 28 2025, 06:00:00",50.00,10.93,109.30,214.65,2146.50,0.16,3898850.00,242.56,1.91,0.81,0.38
MI Lab Wing,"Jul 28 2025, 05:00:00",50.06,10.55,105.50,214.27,2142.70,0.16,3898470.00,243.42,1.91,0.81,0.38
MI Lab Wing,"Jul 28 2025, 04:00:00",50.03,10.17,101.70,213.89,2138.90,0.16,3898090.00,245.43,1.93,0.81,0.38
MI Lab Wing,"Jul 28 2025, 03:00:00",50.05,9.79,97.90,213.51,2135.10,0.16,3897710.00,244.47,1.92,0.81,0.38
MI Lab Wing,"Jul 28 2025, 02:00:00",50.03,9.41,94.10,213.13,2131.30,0.16,3897330.00,243.58,1.92,0.81,0.38
MI Lab Wing,"Jul 28 2025, 01:00:00",49.98,9.03,90.30,212.75,2127.50,0.16,3896950.00,243.88,1.92,0.81,0.38
MI Lab Wing,"Jul 28 2025, 00:00:00",50.01,8.65,86.50,212.37,2123.70,0.16,3896570.00,243.82,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 23:00:00",50.07,15.17,151.70,212.00,2120.00,0.16,3896200.00,241.06,1.90,0.82,0.38
MI Lab Wing,"Jul 27 2025, 22:00:00",50.01,14.79,147.90,211.62,2116.20,0.16,3895820.00,239.51,1.89,0.82,0.37
MI Lab Wing,"Jul 27 2025, 21:00:00",50.02,14.42,144.20,211.25,2112.50,0.16,3895450.00,244.82,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 20:00:00",49.96,14.03,140.30,210.86,2108.60,0.16,3895060.00,243.51,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 19:00:00",50.02,13.66,136.60,210.49,2104.90,0.16,3894690.00,242.81,1.91,0.81,0.38
MI Lab Wing,"Jul 27 2025, 18:00:00",49.96,13.28,132.80,210.11,2101.10,0.16,3894310.00,243.96,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 17:00:00",50.06,12.90,129.00,209.73,2097.30,0.16,3893930.00,243.09,1.91,0.81,0.38
MI Lab Wing,"Jul 27 2025, 15:00:00",50.04,12.16,121.60,208.99,2089.90,0.16,3893190.00,243.03,1.91,0.82,0.38
MI Lab Wing,"Jul 27 2025, 14:00:00",50.39,11.77,117.70,208.60,2086.00,0.16,3892800.00,244.37,1.91,0.82,0.38
MI Lab Wing,"Jul 27 2025, 13:00:00",50.05,11.39,113.90,208.22,2082.20,0.16,3892420.00,245.44,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 12:00:00",50.06,11.01,110.10,207.84,2078.40,0.16,3892040.00,243.51,1.91,0.82,0.38
MI Lab Wing,"Jul 27 2025, 11:00:00",50.10,10.64,106.40,207.47,2074.70,0.16,3891670.00,241.84,1.90,0.82,0.38
MI Lab Wing,"Jul 27 2025, 10:00:00",50.04,10.25,102.50,207.08,2070.80,0.16,3891280.00,245.19,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 09:00:00",50.05,9.90,99.00,206.73,2067.30,0.16,3890930.00,241.54,1.90,0.82,0.38
MI Lab Wing,"Jul 27 2025, 08:00:00",50.02,9.52,95.20,206.35,2063.50,0.15,3890550.00,240.08,1.90,0.82,0.37
MI Lab Wing,"Jul 27 2025, 07:00:00",50.00,9.16,91.60,205.99,2059.90,0.15,3890190.00,240.86,1.90,0.82,0.38
MI Lab Wing,"Jul 27 2025, 06:00:00",50.05,8.78,87.80,205.61,2056.10,0.15,3889810.00,239.35,1.89,0.82,0.37
MI Lab Wing,"Jul 27 2025, 05:00:00",50.01,8.41,84.10,205.24,2052.40,0.15,3889440.00,242.11,1.91,0.82,0.38
MI Lab Wing,"Jul 27 2025, 04:00:00",50.01,8.03,80.30,204.86,2048.60,0.15,3889060.00,243.03,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 03:00:00",49.94,7.65,76.50,204.48,2044.80,0.15,3888680.00,241.71,1.91,0.82,0.38
MI Lab Wing,"Jul 27 2025, 02:00:00",50.02,7.27,72.70,204.10,2041.00,0.15,3888300.00,242.86,1.91,0.81,0.38
MI Lab Wing,"Jul 27 2025, 01:00:00",50.01,6.89,68.90,203.72,2037.20,0.15,3887920.00,243.90,1.92,0.81,0.38
MI Lab Wing,"Jul 27 2025, 00:00:00",50.04,6.51,65.10,203.34,2033.40,0.15,3887540.00,243.92,1.92,0.81,0.38
MI Lab Wing,"Jul 26 2025, 23:00:00",49.99,13.78,137.80,202.96,2029.60,0.15,3887160.00,241.46,1.92,0.82,0.38
MI Lab Wing,"Jul 26 2025, 19:00:00",50.06,12.12,121.20,201.30,2013.00,0.15,3885500.00,241.68,1.14,0.89,0.25
MI Lab Wing,"Jul 26 2025, 18:00:00",50.11,11.87,118.70,201.05,2010.50,0.15,3885250.00,243.62,1.14,0.89,0.25
MI Lab Wing,"Jul 26 2025, 17:00:00",50.05,11.63,116.30,200.81,2008.10,0.15,3885010.00,241.73,1.14,0.89,0.24
MI Lab Wing,"Jul 26 2025, 14:00:00",49.91,10.89,108.90,200.07,2000.70,0.15,3884270.00,243.86,1.14,0.89,0.25
MI Lab Wing,"Jul 26 2025, 13:00:00",50.10,10.65,106.50,199.83,1998.30,0.15,3884030.00,244.31,1.14,0.89,0.25
MI Lab Wing,"Jul 26 2025, 12:00:00",50.02,10.43,104.30,199.61,1996.10,0.15,3883810.00,242.93,0.58,0.85,0.12
MI Lab Wing,"Jul 26 2025, 11:00:00",50.20,10.27,102.70,199.45,1994.50,0.15,3883650.00,244.91,0.83,0.94,0.19
MI Lab Wing,"Jul 26 2025, 10:00:00",50.15,10.08,100.80,199.26,1992.60,0.15,3883460.00,241.61,0.85,0.95,0.19
MI Lab Wing,"Jul 26 2025, 09:00:00",50.05,9.83,98.30,199.01,1990.10,0.15,3883210.00,242.60,1.11,0.97,0.26
MI Lab Wing,"Jul 26 2025, 08:00:00",50.03,9.54,95.40,198.72,1987.20,0.15,3882920.00,239.71,1.58,0.70,0.26
MI Lab Wing,"Jul 26 2025, 07:00:00",49.96,9.27,92.70,198.45,1984.50,0.15,3882650.00,240.54,1.59,0.70,0.27
MI Lab Wing,"Jul 26 2025, 06:00:00",50.02,9.01,90.10,198.19,1981.90,0.15,3882390.00,240.52,1.59,0.70,0.27
MI Lab Wing,"Jul 26 2025, 05:00:00",50.04,8.74,87.40,197.92,1979.20,0.15,3882120.00,244.44,1.62,0.69,0.27
MI Lab Wing,"Jul 26 2025, 04:00:00",50.08,8.46,84.60,197.64,1976.40,0.15,3881840.00,244.65,1.62,0.69,0.27
MI Lab Wing,"Jul 26 2025, 03:00:00",50.06,8.19,81.90,197.37,1973.70,0.15,3881570.00,244.79,1.63,0.69,0.27
MI Lab Wing,"Jul 26 2025, 02:00:00",50.05,7.92,79.20,197.10,1971.00,0.15,3881300.00,242.89,1.61,0.69,0.27
MI Lab Wing,"Jul 26 2025, 01:00:00",50.02,7.65,76.50,196.83,1968.30,0.15,3881030.00,244.09,1.62,0.69,0.27
MI Lab Wing,"Jul 26 2025, 00:00:00",50.04,7.38,73.80,196.56,1965.60,0.15,3880760.00,242.62,1.60,0.69,0.27
MI Lab Wing,"Jul 25 2025, 23:00:00",49.98,17.51,175.10,196.29,1962.90,0.15,3880490.00,243.81,1.62,0.69,0.27
MI Lab Wing,"Jul 25 2025, 22:00:00",50.02,17.24,172.40,196.02,1960.20,0.15,3880220.00,242.73,1.61,0.69,0.27
MI Lab Wing,"Jul 25 2025, 21:00:00",50.00,16.98,169.80,195.76,1957.60,0.15,3879960.00,240.62,1.80,0.57,0.25
MI Lab Wing,"Jul 25 2025, 20:00:00",50.04,16.80,168.00,195.58,1955.80,0.15,3879780.00,244.19,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 19:00:00",50.10,16.72,167.20,195.50,1955.00,0.15,3879700.00,244.39,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 18:00:00",50.14,16.65,166.50,195.43,1954.30,0.15,3879630.00,244.86,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 17:00:00",50.05,16.47,164.70,195.25,1952.50,0.15,3879450.00,244.14,1.51,0.91,0.33
MI Lab Wing,"Jul 25 2025, 16:00:00",50.01,16.15,161.50,194.93,1949.30,0.15,3879130.00,242.17,1.51,0.98,0.36
MI Lab Wing,"Jul 25 2025, 15:00:00",50.01,15.69,156.90,194.47,1944.70,0.15,3878670.00,244.57,2.08,-1.00,0.50
MI Lab Wing,"Jul 25 2025, 14:00:00",50.04,14.76,147.60,193.54,1935.40,0.15,3877740.00,243.29,5.18,1.00,1.25
MI Lab Wing,"Jul 25 2025, 13:00:00",50.05,13.76,137.60,192.54,1925.40,0.14,3876740.00,246.97,2.08,0.93,0.48
MI Lab Wing,"Jul 25 2025, 12:00:00",49.96,13.31,133.10,192.09,1920.90,0.14,3876290.00,244.86,1.55,1.00,0.38
MI Lab Wing,"Jul 25 2025, 11:00:00",50.01,12.69,126.90,191.47,1914.70,0.14,3875670.00,242.14,4.31,-1.00,1.04
MI Lab Wing,"Jul 25 2025, 10:00:00",50.00,12.20,122.00,190.98,1909.80,0.14,3875180.00,240.09,1.33,-0.99,0.32
MI Lab Wing,"Jul 25 2025, 09:00:00",50.10,11.51,115.10,190.29,1902.90,0.14,3874490.00,240.16,2.77,0.98,0.65
MI Lab Wing,"Jul 25 2025, 08:00:00",50.02,10.91,109.10,189.69,1896.90,0.14,3873890.00,239.55,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 07:00:00",49.96,10.84,108.40,189.62,1896.20,0.14,3873820.00,242.56,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 06:00:00",50.04,10.77,107.70,189.55,1895.50,0.14,3873750.00,239.70,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 05:00:00",49.95,10.69,106.90,189.47,1894.70,0.14,3873670.00,243.39,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 04:00:00",49.95,10.62,106.20,189.40,1894.00,0.14,3873600.00,245.22,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 03:00:00",49.96,10.55,105.50,189.33,1893.30,0.14,3873530.00,244.62,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 02:00:00",49.98,10.48,104.80,189.26,1892.60,0.14,3873460.00,245.50,0.30,-1.00,0.07
MI Lab Wing,"Jul 25 2025, 01:00:00",50.05,10.40,104.00,189.18,1891.80,0.14,3873380.00,243.45,0.30,-1.00,0.07
MI Lab Wing,"Jul 24 2025, 23:00:00",50.04,17.50,175.00,189.04,1890.40,0.14,3873240.00,244.84,0.30,-1.00,0.07
MI Lab Wing,"Jul 24 2025, 22:00:00",50.09,17.42,174.20,188.96,1889.60,0.14,3873160.00,242.67,0.30,-1.00,0.07
MI Lab Wing,"Jul 24 2025, 21:00:00",50.01,17.35,173.50,188.89,1888.90,0.14,3873090.00,242.93,0.30,-1.00,0.07
MI Lab Wing,"Jul 24 2025, 20:00:00",50.05,17.28,172.80,188.82,1888.20,0.14,3873020.00,245.02,0.30,-1.00,0.07
MI Lab Wing,"Jul 24 2025, 19:00:00",50.11,17.17,171.70,188.71,1887.10,0.14,3872910.00,243.80,3.09,0.79,0.59
MI Lab Wing,"Jul 24 2025, 18:00:00",50.07,16.73,167.30,188.27,1882.70,0.14,3872470.00,243.68,0.00,1.00,0.00
MI Lab Wing,"Jul 24 2025, 17:00:00",50.05,16.38,163.80,187.92,1879.20,0.14,3872120.00,241.08,1.98,0.93,0.44
MI Lab Wing,"Jul 24 2025, 16:00:00",50.05,15.82,158.20,187.36,1873.60,0.14,3871560.00,242.05,3.01,0.95,0.69
MI Lab Wing,"Jul 24 2025, 15:00:00",50.02,15.13,151.30,186.67,1866.70,0.14,3870870.00,237.99,3.02,0.96,0.69
MI Lab Wing,"Jul 24 2025, 13:00:00",50.10,13.59,135.90,185.13,1851.30,0.14,3869330.00,244.07,3.87,0.97,0.92
MI Lab Wing,"Jul 24 2025, 12:00:00",49.95,13.00,130.00,184.54,1845.40,0.14,3868740.00,241.12,7.61,-1.00,1.81
MI Lab Wing,"Jul 24 2025, 11:00:00",50.00,11.20,112.00,182.74,1827.40,0.14,3866940.00,238.27,7.37,-1.00,1.74
MI Lab Wing,"Jul 24 2025, 10:00:00",50.06,9.29,92.90,180.83,1808.30,0.14,3865030.00,237.86,9.00,1.00,2.13
MI Lab Wing,"Jul 24 2025, 09:00:00",50.02,8.07,80.70,179.61,1796.10,0.13,3863810.00,241.72,3.59,0.95,0.82
MI Lab Wing,"Jul 24 2025, 07:00:00",49.99,7.24,72.40,178.78,1787.80,0.13,3862980.00,242.29,0.00,1.00,0.00
MI Lab Wing,"Jul 24 2025, 06:00:00",50.02,7.24,72.40,178.78,1787.80,0.13,3862980.00,240.00,0.00,1.00,0.00
MI Lab Wing,"Jul 24 2025, 05:00:00",50.10,7.24,72.40,178.78,1787.80,0.13,3862980.00,242.59,0.00,1.00,0.00
MI Lab Wing,"Jul 24 2025, 04:00:00",50.00,7.24,72.40,178.78,1787.80,0.13,3862980.00,244.13,0.00,1.00,0.00
MI Lab Wing,"Jul 24 2025, 03:00:00",50.05,7.24,72.40,178.78,1787.80,0.13,3862980.00,245.75,0.00,1.00,0.00
MI Lab Wing,"Jul 24 2025, 02:00:00",50.05,7.24,72.40,178.78,1787.80,0.13,3862980.00,245.26,0.00,1.00,0.00
MI Lab Wing,"Jul 23 2025, 23:00:00",50.01,14.75,147.50,178.78,1787.80,0.13,3862980.00,243.92,0.00,1.00,0.00
MI Lab Wing,"Jul 23 2025, 21:00:00",50.03,14.75,147.50,178.78,1787.80,0.13,3862980.00,241.90,0.00,1.00,0.00
MI Lab Wing,"Jul 23 2025, 20:00:00",50.03,14.75,147.50,178.78,1787.80,0.13,3862980.00,243.31,0.00,1.00,0.00
MI Lab Wing,"Jul 23 2025, 19:00:00",50.06,14.75,147.50,178.78,1787.80,0.13,3862980.00,243.20,0.00,1.00,0.00
MI Lab Wing,"Jul 23 2025, 18:00:00",50.01,14.75,147.50,178.78,1787.80,0.13,3862980.00,243.54,0.00,1.00,0.00
MI Lab Wing,"Jul 23 2025, 17:00:00",49.96,14.48,144.80,178.51,1785.10,0.13,3862710.00,240.84,1.98,0.93,0.44
MI Lab Wing,"Jul 23 2025, 16:00:00",50.02,13.93,139.30,177.96,1779.60,0.13,3862160.00,243.96,2.84,0.94,0.65
MI Lab Wing,"Jul 23 2025, 15:00:00",49.94,13.24,132.40,177.27,1772.70,0.13,3861470.00,239.63,3.01,0.95,0.69
MI Lab Wing,"Jul 23 2025, 14:00:00",50.01,12.61,126.10,176.64,1766.40,0.13,3860840.00,242.48,2.83,0.94,0.64
MI Lab Wing,"Jul 23 2025, 13:00:00",50.22,12.09,120.90,176.12,1761.20,0.13,3860320.00,244.09,2.56,0.95,0.59
MI Lab Wing,"Jul 23 2025, 12:00:00",50.07,11.50,115.00,175.53,1755.30,0.13,3859730.00,243.88,2.61,0.95,0.60
MI Lab Wing,"Jul 23 2025, 11:00:00",50.02,10.88,108.80,174.91,1749.10,0.13,3859110.00,241.34,3.64,0.98,0.86
MI Lab Wing,"Jul 23 2025, 10:00:00",50.06,9.74,97.40,173.77,1737.70,0.13,3857970.00,236.53,8.48,1.00,2.00
MI Lab Wing,"Jul 23 2025, 09:00:00",50.06,8.91,89.10,172.94,1729.40,0.13,3857140.00,240.06,3.03,0.96,0.70
MI Lab Wing,"Jul 23 2025, 08:00:00",50.13,8.43,84.30,172.46,1724.60,0.13,3856660.00,241.20,1.19,0.99,0.28
MI Lab Wing,"Jul 23 2025, 07:00:00",50.02,8.28,82.80,172.31,1723.10,0.13,3856510.00,242.70,0.58,0.91,0.13
MI Lab Wing,"Jul 23 2025, 05:00:00",49.99,8.02,80.20,172.05,1720.50,0.13,3856250.00,241.99,0.58,0.92,0.13
MI Lab Wing,"Jul 23 2025, 04:00:00",50.06,7.90,79.00,171.93,1719.30,0.13,3856130.00,243.69,0.58,0.92,0.13
MI Lab Wing,"Jul 23 2025, 03:00:00",50.02,7.77,77.70,171.80,1718.00,0.13,3856000.00,243.91,0.58,0.91,0.13
MI Lab Wing,"Jul 23 2025, 02:00:00",49.98,7.64,76.40,171.67,1716.70,0.13,3855870.00,245.52,0.58,0.91,0.13
MI Lab Wing,"Jul 23 2025, 01:00:00",50.02,7.51,75.10,171.54,1715.40,0.13,3855740.00,243.84,0.58,0.91,0.13
